,rac,ec,V2,V258
4728,0.414213562,0.599839039,36,0.556751
4729,0.224744871,0.487876613,36,0.65431
4730,0.224744871,0.525297198,36,0.677374
4731,0.224744871,0.177591843,36,0.789524
4732,0.224744871,0.259408444,36,0.65431
4733,0.456475315,0.459839713,36,0.777299
4734,0.224744871,0.480604103,36,0.598453
4735,0,0.38648173,36,2.342601
4736,1,0.537494872,36,0.890455
4737,0,0.418220617,36,2.398413
4738,0.414213562,0.781797436,36,0.890455
4739,0,0.181198655,36,2.262169
4740,0.414213562,0.490251533,36,0.500866
4741,0.414213562,0.575841642,36,2.235776
4742,0.414213562,0.539538065,36,3.485618
4743,0,0.447685638,36,1.174753
4744,1,0.565853242,36,0.890455
4745,0.414213562,0.472018056,36,1.142638
4746,0.224744871,0.529884678,36,0.571163
4747,0.681792831,0.647953294,36,1.342862
4748,0.414213562,0.638614675,36,1.220256
4750,0.414213562,0.315700863,36,0.757686
4752,0.224744871,0.421947948,36,0.890455
4754,0,0.37708059,36,0.283547
4755,0.224744871,0.544253471,36,1.701856
4756,0.414213562,0.362347512,36,0.814439
4757,0.414213562,0.470168531,36,0.86135
4758,0.224744871,0.690107957,36,0.556751
4759,0.414213562,0.308370387,36,0.890455
4760,0,0.511700296,36,0.571163
4761,0,0.596402174,36,1.342862
4762,0,0.464602943,36,0.643522
4763,0.414213562,0.62238257,36,0.890455
4764,0.414213562,0.656173108,36,0.753521
4765,0.414213562,0.555910144,36,0.340821
4766,0.224744871,0.434837194,36,1.682
4767,0,0.270912391,36,0.814439
4768,0.414213562,0.382771167,36,0.247515
4769,0,0.531065459,36,0.385881
4770,0.414213562,0.488736409,36,3.188059
4771,0,0.575841642,36,2.289043
4773,0,0.49738494,36,1.639559
4775,0.224744871,0.494168173,36,1.142638
4776,0.414213562,0.622464702,36,0.814439
4777,0,0.399426554,36,0.500866
4778,0.414213562,0.487876613,36,1.021523
4779,0.414213562,0.518092597,36,2.965905
4780,0.414213562,0.319965826,36,2.235776
4781,0.414213562,0.391065287,36,1.228225
4782,0,0.655501524,36,2.235776
4783,0.414213562,0.587401052,36,0.986741
4784,0.681792831,0.371648072,36,2.235776
4785,0.224744871,0.526598093,36,0.65431
4787,0.224744871,0.371572489,36,0.814439
4788,0.456475315,0.418642393,36,0.571163
4789,0,0.348921548,36,0.86135
4790,0,0.364858776,36,3.188059
4791,1,0.56836178,36,3.188059
4792,0,0.657253809,36,1.174753
4793,0.224744871,0.472321375,36,0.875773
4794,0.224744871,0.440672288,36,1.342862
4795,0.414213562,0.434287984,36,1.342862
4796,0.224744871,0.575841642,36,0.835837
4798,0,0.506367826,36,0.762416
4799,0.224744871,0.518987435,36,0.336844
4800,0.414213562,0.523128873,36,1.342862
4801,0.414213562,0.553324068,36,1.342862
4802,0,0.405346,36,0.598453
4803,0.681792831,0.540268223,36,0.814439
4804,0.224744871,0.344293871,36,0.863214
4805,0.224744871,0.507205086,36,0.65431
4806,0.224744871,0.637994809,36,0.577906
4807,0.414213562,0.364858776,36,0.863214
4808,0.414213562,0.532118101,31,1.6750769
4809,0.414213562,0.439108884,31,0.388017813
4810,0.414213562,0.459696641,31,1.6750769
4811,0.414213562,0.377372251,31,1.6750769
4812,0.414213562,0.459696641,31,1.6750769
4813,0.414213562,0.462822263,31,1.6750769
4814,0.414213562,0.527069775,31,0.388017813
4815,0.414213562,0.456269263,31,1.6750769
4816,0.224744871,0.355136999,31,1.6750769
4817,0.681792831,0.420923249,31,1.00004591
4818,0.224744871,0.414213562,31,0.388017813
4819,1,0.294372425,31,1.6750769
4820,0.414213562,0.25992105,31,0.388017813
4821,0.414213562,0.414213562,31,1.6750769
4822,0.681792831,0.399426554,31,0.388017813
4823,0.414213562,0.383854421,31,0.388017813
4824,0.414213562,0.431540653,31,0.388017813
4825,0.414213562,0.525936512,31,0.388017813
4827,0.414213562,0.579668301,31,1.6750769
4829,0.681792831,0.608065065,31,1.00004591
4830,1,0.606153693,31,1.6750769
4832,1,0.53284474,31,0.801036774
4833,1,0.500591264,31,1.6750769
4834,0.456475315,0.516505005,31,1.6750769
4835,1,0.576437988,31,1.6750769
4836,0.414213562,0.608065065,31,0.388017813
4838,0.414213562,0.499166874,31,1.6750769
4839,0.414213562,0.418545116,31,0.388017813
4840,0.681792831,0.665947537,31,1.6750769
4841,0.414213562,0.445451723,31,1.6750769
4842,0.681792831,0.522284828,31,1.6750769
4845,1,0.736205682,31,1.6750769
4847,0.456475315,0.820291741,31,1.6750769
4848,1,0.535564986,31,1.6750769
4849,0.681792831,0.471320251,31,1.6750769
4850,0.414213562,0.584117865,31,0.801036774
4851,1,0.80843169,31,1.00004591
4854,0.414213562,0.504268347,31,0.801036774
4855,1,0.358187559,31,1.6750769
4856,0.414213562,0.461835404,31,1.00004591
4857,1,0.441919649,31,0.388017813
4858,0.681792831,0.571990951,31,1.6750769
4859,0.224744871,0.69656642,31,0.801036774
4860,0.414213562,0.755450274,31,1.6750769
4861,0.414213562,0.433885941,31,1.6750769
4862,0.681792831,0.675491251,31,1.6750769
4863,0.414213562,0.496504398,31,0.801036774
4864,0.414213562,0.380226944,31,0.801036774
4865,0.681792831,0.662368655,31,1.6750769
4866,0.681792831,0.559134868,31,1.6750769
4867,0.456475315,0.471320251,31,1.6750769
4868,0.414213562,0.424201149,31,0.388017813
4869,0.414213562,0.464522238,31,0.801036774
4870,0.414213562,0.469612386,31,0.388017813
4871,0.681792831,0.546048078,31,0.388017813
4874,0.414213562,0.483672751,31,0.388017813
4875,0.414213562,0.708706946,31,1.6750769
4877,1,0.424219561,31,1.6750769
4878,0.414213562,0.365797147,31,0.801036774
4879,0.681792831,0.482653394,31,1.6750769
4880,0.681792831,0.492693008,31,0.388017813
4881,0.681792831,0.325850661,31,0.388017813
4882,0.224744871,0.414213562,31,1.00004591
4883,0.681792831,0.612180783,31,0.388017813
4884,0.414213562,0.637994809,31,1.6750769
4885,0.681792831,0.641014184,31,1.6750769
4886,0.414213562,0.549252363,31,0.388017813
4887,1,0.424219561,31,1.6750769
4888,1,0.49738494,31,0.388017813
4889,0.414213562,0.607081838,31,0.388017813
4890,0.681792831,0.387187807,31,0.388017813
4891,0.414213562,0.441919649,31,0.388017813
4892,0.414213562,0.38064361,31,0.388017813
4893,0.681792831,0.466113251,31,0.388017813
4895,0.414213562,0.455578924,31,0.388017813
4896,0.414213562,0.284604367,31,0.388017813
4897,1,0.5367054,31,0.388017813
4898,0.414213562,0.441919649,31,0.388017813
4899,1,0.589571127,31,0.388017813
4900,0.681792831,0.781797436,31,0.388017813
4901,0.681792831,0.565835118,31,0.801036774
4902,0.414213562,0.553741616,31,0.801036774
4903,0.681792831,0.381925693,31,0.388017813
4904,0.681792831,0.414213562,31,0.388017813
4905,0.414213562,0.439266597,31,0.388017813
4906,0.414213562,0.495640115,31,1.6750769
4907,0.414213562,0.511104787,31,0.801036774
4908,0.414213562,0.518520304,31,0.388017813
4910,0.414213562,0.349338332,31,0.388017813
4911,0.414213562,0.513516784,31,0.388017813
4912,0.414213562,0.638614675,31,0.388017813
4913,0.681792831,0.513465446,31,0.388017813
4914,1,0.7421825,31,1.00004591
4915,0.681792831,0.49897084,31,0.388017813
4916,1,0.277447147,31,0.388017813
4917,0.414213562,0.519136319,31,0.388017813
4918,1,0.517599932,31,0.388017813
4919,0.414213562,0.441919649,31,0.388017813
4920,0.224744871,0.708706946,31,1.6750769
4921,0.414213562,0.699274447,31,1.00004591
4922,0.414213562,0.413638182,31,0.801036774
4923,0.681792831,0.375067007,31,0.388017813
4924,0.189207115,0.380226944,31,0.801036774
4925,0.414213562,0.471058147,31,1.6750769
4926,0.456475315,0.492693008,31,1.6750769
4927,0.414213562,0.503967222,31,0.801036774
4928,0.732050808,0.222295572,31,1.6750769
4929,0.414213562,0.438057542,31,1.6750769
4930,1,0.584931695,31,0.388017813
4931,1,0.375177219,31,0.388017813
4932,0.414213562,0.208238268,31,0.388017813
4933,0.414213562,0.551159144,31,0.388017813
4934,0.414213562,0.32829465,31,0.388017813
4935,0.414213562,0.347697792,31,0.388017813
4936,1,0.516445176,31,1.00004591
4937,1,0.560953767,31,0.388017813
4938,0.681792831,0.475708436,31,0.388017813
4939,0.681792831,0.479300122,31,0.388017813
4940,0.681792831,0.362636053,31,0.388017813
4941,0.681792831,0.522658409,31,1.6750769
4942,1,0.308370387,31,1.6750769
4943,1,0.587401052,31,0.801036774
4944,1,0.614165015,31,1.6750769
4945,0.681792831,0.47410701,31,0.388017813
4946,0.414213562,0.412013615,31,1.6750769
4947,0.681792831,0.473668745,31,0.801036774
4948,0.414213562,0.33391141,31,0.388017813
4949,0.414213562,0.408681893,31,0.388017813
4950,0.224744871,0.589207505,31,0.388017813
4951,0.681792831,0.503598227,31,0.388017813
4952,0.414213562,0.607954799,31,0.388017813
4953,0.224744871,0.516306704,31,0.388017813
4954,0.681792831,0.208238268,31,0.388017813
4955,0.414213562,0.605025061,31,0.388017813
4956,0.681792831,0.637218324,31,0.388017813
4957,0.224744871,0.516099582,31,0.388017813
4958,0.414213562,0.433885941,31,1.00004591
4959,0.224744871,1,31,0.388017813
4960,0,0.30994255,31,1.6750769
4961,0.681792831,0.377372251,31,0.801036774
4962,0.414213562,0.473668745,31,0.388017813
4963,0.681792831,0.524669787,31,0.388017813
4964,0.681792831,0.708258126,31,0.388017813
4965,0.681792831,0.476385212,31,0.388017813
4966,0.681792831,0.584670693,31,0.388017813
4967,1,0.511814683,31,0.388017813
4968,1,0.598632405,31,0.388017813
4969,0.414213562,0.519240495,31,0.388017813
4970,0.414213562,0.414213562,31,0.388017813
4971,0.414213562,0.441919649,31,1.6750769
4972,0.681792831,0.76682125,31,0.388017813
4973,1,0.603154809,31,0.388017813
4974,1,0.587401052,31,1.00004591
4975,0.414213562,0.144452384,31,0.388017813
4976,0,0.387006416,31,1.6750769
4977,1,0.654923986,31,0.388017813
4978,0.681792831,0.657403093,31,1.6750769
4979,1,0.637994809,31,1.6750769
4980,0.681792831,0.499166874,31,0.801036774
4981,0.681792831,0.731595856,31,1.6750769
4982,0.414213562,0.414213562,31,0.801036774
4983,0.681792831,0.570058562,31,0.801036774
4984,0.414213562,0.506367826,31,1.6750769
4985,0.414213562,0.406067986,31,1.6750769
4986,0.414213562,0.455578924,31,1.6750769
4987,0.414213562,0.503598227,31,0.388017813
4988,0.681792831,0.302771836,31,0.801036774
4989,1,0.382248083,31,0.388017813
4990,1,0.641849884,31,0.388017813
4991,0.414213562,0.470865789,31,1.6750769
4992,1,0.543893295,31,0.388017813
4993,0.681792831,0.637994809,31,1.6750769
4994,1,0.57493154,31,1.6750769
4995,1,0.493459868,31,0.388017813
4996,1,0.546048078,31,0.388017813
4997,0.681792831,0.439365295,31,0.388017813
4998,1,0.50508417,31,0.801036774
4999,1,0.539263809,31,1.6750769
5000,1,0.414213562,31,0.801036774
5001,0.414213562,0.317906582,31,0.388017813
5002,0.414213562,0.584670693,31,1.00004591
5003,0.414213562,0.448711646,31,0.388017813
5004,0.414213562,0.602174585,31,0.388017813
5005,0.414213562,0.510775991,31,0.801036774
5006,1,0.725664572,31,0.801036774
5007,0.681792831,0.387006416,31,1.00004591
5008,0.414213562,0.495526952,31,1.6750769
5009,0.414213562,0.423542489,31,0.388017813
5010,1,0.414213562,31,1.00004591
5011,0.681792831,0.414213562,31,1.6750769
5012,0.681792831,0.365797147,31,0.801036774
5013,0.681792831,0.552108156,31,1.6750769
5014,1,0.535151245,31,1.00004591
5015,1,0.414213562,31,1.6750769
5016,1,0.520169979,31,1.6750769
5017,1,0.531845166,31,0.388017813
5018,1,0.414213562,31,1.6750769
5019,0.681792831,0.439266597,31,1.6750769
5020,0.681792831,0.385769801,31,1.6750769
5021,0.681792831,0.491079835,31,1.6750769
5022,0.414213562,0.53681078,31,1.6750769
5023,1,0.469269619,31,0.388017813
5024,0.414213562,0.323108433,31,1.00004591
5025,1,0.389031256,31,0.388017813
5026,0.681792831,0.565853242,31,0.801036774
5027,0.414213562,0.745562978,31,0.388017813
5028,0.414213562,0.511814683,31,0.801036774
5029,1,0.290420035,31,0.801036774
5030,1,0.528372183,31,0.388017813
5031,0.681792831,0.662368655,31,0.388017813
5032,1,0.567277211,31,0.388017813
5033,1,0.492775266,31,0.388017813
5034,1,0.562213156,31,0.388017813
5035,1,0.559259834,31,0.388017813
5036,0.414213562,0.500221068,31,1.00004591
5037,0.189207115,0.533782547,31,0.388017813
5038,1,0.638941354,31,0.801036774
5039,1,0.603978418,31,1.6750769
5040,1,0.507486557,31,0.388017813
5041,1,0.583113273,31,1.6750769
5042,1,0.450875779,31,0.801036774
5043,1,0.49738494,31,1.6750769
5044,1,0.332463862,31,0.801036774
5045,1,0.25903401,31,1.6750769
5046,0.414213562,0.335231465,31,0.801036774
5047,1,0.329911571,31,0.801036774
5048,1,0.418220617,31,0.388017813
5049,1,0.491378379,31,0.388017813
5050,0.414213562,0.585033276,31,1.6750769
5051,1,0.302771836,31,0.388017813
5052,0.224744871,0.414213562,31,1.6750769
5053,0.414213562,0.494612536,31,0.801036774
5054,0.414213562,0.364446874,31,0.801036774
5055,0.414213562,0.450875779,31,0.388017813
5056,1,0.529962127,31,1.6750769
5057,1,0.372817923,31,0.388017813
5058,0.414213562,0.256451344,31,0.801036774
5059,0.414213562,0.309791762,31,1.00004591
5060,1,0.461716993,31,1.6750769
5061,0.414213562,0.551956041,31,0.388017813
5062,0.414213562,0.587401052,31,0.801036774
5063,0.414213562,0.282240766,31,1.00004591
5064,0.414213562,0.300569329,31,0.388017813
5065,0.414213562,0.666737648,31,1.00004591
5066,0.414213562,0.52001418,31,0.388017813
5067,0.414213562,0.485701023,31,0.388017813
5068,0.414213562,0.520368785,31,0.388017813
5069,0.414213562,0.387530112,31,0.388017813
5070,1,0.498746645,31,0.388017813
5071,1,0.474369658,31,1.00004591
5072,1,0.526947389,31,0.388017813
5073,1,0.598632405,31,1.6750769
5074,0.681792831,0.49897084,31,0.801036774
5075,1,0.474032389,31,0.388017813
5076,0.414213562,0.567197873,31,0.388017813
5077,0.414213562,0.517599932,31,0.388017813
5078,0.681792831,0.599839039,31,0.388017813
5079,0.414213562,0.241290793,31,0.388017813
5080,0.414213562,0.257315183,31,0.388017813
5081,0.414213562,0.376835274,31,1.6750769
5082,0.681792831,0.459505768,31,1.6750769
5083,0.681792831,0.344670793,31,0.388017813
5084,0.414213562,0.396947476,31,0.388017813
5086,0.414213562,0.544253471,31,1.00004591
5087,0.414213562,0.455319624,31,1.6750769
5088,0.414213562,0.413087065,31,0.388017813
5089,0.224744871,0.525237022,31,1.6750769
5090,0.681792831,0.387434968,31,0.388017813
5091,1,0.479300122,31,1.6750769
5093,1,0.291313016,31,0.388017813
5094,1,0.430241944,31,0.388017813
5095,0.681792831,0.414213562,31,0.801036774
5096,0.414213562,0.282240766,31,0.801036774
5097,0,0.454831515,31,1.6750769
5098,0.681792831,0.310692273,31,0.388017813
5099,0,0.433885941,31,0.801036774
5100,0.681792831,0.570122457,31,1.6750769
5101,1,0.439266597,31,1.00004591
5102,1,0.566911665,31,0.388017813
5103,0.681792831,0.270083624,31,0.388017813
5104,0.681792831,0.567556458,31,0.388017813
5105,1,0.535151245,31,1.6750769
5106,1,0.47784626,31,1.00004591
5107,1,0.321802152,31,1.6750769
5108,1,0.483672751,31,1.6750769
5109,0.681792831,0.414213562,31,0.388017813
5110,0.681792831,0.353471181,31,0.801036774
5111,1,0.439365295,31,0.388017813
5112,1,0.40218952,31,0.388017813
5113,0.414213562,0.47410701,31,0.388017813
5114,1,0.463063196,31,1.00004591
5115,1,0.448116177,31,1.00004591
5117,0.681792831,0.563232546,31,1.6750769
5118,1,0.445451723,31,0.388017813
5119,1,0.286168104,31,0.388017813
5120,0.681792831,0.382771167,31,0.388017813
5121,0.414213562,0.402439353,31,0.388017813
5122,0.414213562,0.408467424,31,0.388017813
5123,0.414213562,0.587037927,31,1.6750769
5124,0.681792831,0.432878361,31,0.388017813
5125,0.414213562,0.326048994,31,0.801036774
5126,0.681792831,0.426166556,31,0.388017813
5127,0.414213562,0.422486055,31,0.388017813
5128,0.681792831,0.474032389,31,0.388017813
5129,1,0.507851787,31,0.388017813
5130,1,0.414213562,31,1.6750769
5131,1,0.632993162,31,1.6750769
5132,0.414213562,0.522284828,31,0.388017813
5133,0.681792831,0.414213562,31,1.6750769
5134,0.414213562,0.548472362,31,0.388017813
5135,0.681792831,0.44103801,31,0.388017813
5136,1,0.382771167,31,1.6750769
5137,1,0.647172088,31,0.388017813
5138,1,0.427169417,31,0.388017813
5139,0.414213562,0.562134074,31,0.388017813
5140,1,0.45266148,31,0.388017813
5141,1,0.354091898,31,0.388017813
5142,1,0.574608105,31,0.801036774
5143,0.414213562,0.502635929,31,0.388017813
5145,1,0.263780025,31,0.388017813
5147,0.681792831,0.450875779,31,0.388017813
5148,0.681792831,0.455578924,31,0.388017813
5149,1,0.571270349,31,0.801036774
5150,1,0.560589696,31,0.801036774
5151,0.681792831,0.58936191,31,1.6750769
5152,0.681792831,0.49897084,31,1.6750769
5153,1,0.427169417,31,1.6750769
5154,1,0.420834875,31,0.801036774
5155,0.681792831,0.602997691,31,0.801036774
5156,0.681792831,0.517599932,31,0.801036774
5157,1,0.469469615,31,1.6750769
5158,1,0.703439232,31,1.6750769
5159,1,0.692758134,31,0.388017813
5160,1,0.718926858,31,1.6750769
5161,0.681792831,0.479106686,31,1.6750769
5162,0.681792831,0.743547315,31,1.6750769
5163,1,0.550430773,31,1.00004591
5164,1,0.646389025,31,1.6750769
5165,0.414213562,0.523171336,31,0.388017813
5166,0.681792831,0.531189487,31,1.6750769
5167,0.681792831,0.679894733,31,0.801036774
5168,0.681792831,0.666221926,31,1.6750769
5169,1,0.412918641,31,0.801036774
5170,0.681792831,0.437267082,31,1.6750769
5171,1,0.705172865,31,0.388017813
5172,1,0.470360797,31,0.388017813
5173,1,0.472575111,31,0.801036774
5174,1,0.550218989,31,1.6750769
5175,0.681792831,0.548897965,31,0.801036774
5176,1,0.566811245,31,1.6750769
5177,1,0.529884678,31,0.388017813
5178,0.414213562,0.618500083,31,0.801036774
5179,0.681792831,0.573158417,31,1.6750769
5180,1,0.407267194,31,1.6750769
5181,1,0.532326651,31,0.388017813
5182,0.414213562,0.534133487,31,0.388017813
5183,1,0.622464702,31,0.801036774
5184,1,0.65020838,31,0.801036774
5185,1,0.504268347,31,1.6750769
5186,1,0.674234556,31,1.6750769
5187,1,0.517102642,31,1.6750769
5188,0.681792831,0.373447512,31,1.6750769
5189,0.681792831,0.480604103,31,0.388017813
5190,0.681792831,0.412013615,31,0.801036774
5191,1,0.501200006,31,1.6750769
5192,1,0.619721712,31,1.6750769
5193,1,0.44000601,31,1.6750769
5194,0.681792831,0.716531127,31,1.6750769
5195,1,0.395870129,31,1.6750769
5196,1,0.549358604,31,1.6750769
5197,0.681792831,0.47874179,31,0.801036774
5198,1,0.449092273,31,1.6750769
5199,1,0.566811245,31,1.6750769
5200,0.681792831,0.519136319,31,1.6750769
5201,1,0.600205093,31,1.6750769
5202,0.681792831,0.542101189,31,1.6750769
5203,1,0.580200432,31,1.6750769
5204,1,0.538596738,31,1.6750769
5205,1,0.521936598,31,1.6750769
5206,1,0.518520304,31,0.388017813
5207,1,0.789956299,31,1.6750769
5208,1,0.441919649,31,0.801036774
5209,0.681792831,0.520169979,31,1.6750769
5210,0.681792831,0.371572489,31,1.6750769
5211,1,0.57241054,31,0.388017813
5212,0.681792831,0.665947537,31,0.388017813
5213,0.681792831,0.63155497,31,1.6750769
5214,0.414213562,0.371148837,31,1.00004591
5215,1,0.779139698,31,1.6750769
5216,1,0.618445184,31,1.6750769
5217,1,0.55517257,31,0.388017813
5218,1,0.697185594,31,1.6750769
5219,1,0.544253471,31,1.6750769
5220,0.732050808,0.652455493,31,1.6750769
5221,1,0.467564134,31,0.388017813
5222,0.681792831,0.607586972,31,1.6750769
5223,0.681792831,0.50431134,31,0.388017813
5224,1,0.528949254,31,1.6750769
5225,0.681792831,0.617140464,31,1.6750769
5226,1,0.750560415,31,1.6750769
5227,1,0.566175897,31,0.801036774
